Collar,latitude,longitude,Altitude,Temp,AnimalTitle,GMT_Stamp,timestamp,pre_lon,pre_lat,pre_time,step,delta,speed_ms,bearing,turn_angle,behavior
301434000000000.0,40.499108,-89.415983,199.0,26,Coyote - Morton MA06 ,1738320000000.0,2025-01-31 12:00:00,-88.064653,40.192011,2025-01-31 20:00:00,,-28800.0,-4.158580523033175,287.0399666669432,179.32896232610392,nan
38056.0,41.8499725,-88.1637461,219.41,22,Coyote - Cantigny 38056 (F),1435720000000.0,2015-07-01 02:01:55,-89.415983,40.499108,2025-01-31 12:00:00,,-302608685.0,-0.000605261910327185,34.49492464222898,107.45495797528577,nan
38057.0,41.8448692,-88.1233256,200.31,26,Coyote - Danada 38057,1435770000000.0,2015-07-01 17:00:29,-88.1637461,41.8499725,2015-07-01 02:01:55,3404.376860939791,53914.0,0.06314457953295603,99.60601399095108,65.1110893487221,Traveling
38056.0,41.8388144,-88.1506442,210.84,16,Coyote - Cantigny 38056 (F),1435730000000.0,2015-07-01 06:02:14,-88.1233256,41.8448692,2015-07-01 17:00:29,2366.528886015293,-39495.0,-0.05991970846981373,253.44120802348434,153.83519403253325,Traveling
38055.0,41.8413219,-88.1673431,180.12,19,Coyote - Cantigny 38055 (M),1435740000000.0,2015-07-01 08:00:10,-88.1506442,41.8388144,2015-07-01 06:02:14,1414.661798641142,7076.0,0.19992393988710316,281.4010825165428,27.959874493058436,Traveling
38055.0,41.842705,-88.1635489,192.92,26,Coyote - Cantigny 38055 (M),1435780000000.0,2015-07-01 21:00:54,-88.1673431,41.8413219,2015-07-01 08:00:10,350.57893767381387,46844.0,0.0074839667337079216,63.925740435266356,142.5246579187236,Foraging
38055.0,41.8426894,-88.1636108,197.86,25,Coyote - Cantigny 38055 (M),1435790000000.0,2015-07-01 23:00:17,-88.1635489,41.842705,2015-07-01 21:00:54,5.425206812497207,7163.0,0.0007573931051929648,251.3098282293089,172.61591220595747,Resting
151324.0,41.9355575,-88.0674778,0.22,32,Coyote - East Branch 151324,1688230000000.0,2023-07-01 16:00:53,-88.1636108,41.8426894,2015-07-01 23:00:17,,252435636.0,5.165876249328135e-05,37.586122526118245,146.27629429680934,nan
151326.0,41.9703853,-88.3265158,0.34,26,Coyote - Thornwood 151326 (F),1688230000000.0,2023-07-01 16:01:10,-88.0674778,41.9355575,2023-07-01 16:00:53,,17.0,,280.3342411355282,117.25188139059003,nan
151327.0,41.9570172,-88.0876839,0.45,31,Coyote - Bloomingdale 151327,1688240000000.0,2023-07-01 20:01:01,-88.3265158,41.9703853,2023-07-01 16:01:10,,14391.0,1.3796289546014586,94.22502111060369,173.89077997507547,nan
151326.0,41.9686225,-88.3302336,195.61,31,Coyote - Thornwood 151326 (F),1688240000000.0,2023-07-01 20:01:09,-88.0876839,41.9570172,2023-07-01 20:01:01,,8.0,,273.7628228339951,179.5378017233914,nan
151327.0,41.9562511,-88.0876583,-0.62,26,Coyote - Bloomingdale 151327,1688210000000.0,2023-07-01 12:01:07,-88.3302336,41.9686225,2023-07-01 20:01:09,,-28802.0,-0.6998212220162,93.84250408786325,179.92031874613184,nan
151324.0,41.9423361,-88.0355514,0.13,16,Coyote - East Branch 151324,1719810000000.0,2024-07-01 04:00:00,-88.0876583,41.9562511,2023-07-01 12:01:07,4588.648943061696,31593533.0,0.00014524013325960397,109.73383845320105,15.891334365337798,Traveling
151324.0,41.9524058,-88.0176892,175.31,26,Coyote - East Branch 151324,1719850000000.0,2024-07-01 16:00:00,-88.0355514,41.9423361,2024-07-01 04:00:00,1855.9811802407098,43200.0,0.0429625273203868,52.83316923825303,56.90066921494802,Traveling
151324.0,41.952585,-88.0170122,189.08,29,Coyote - East Branch 151324,1719860000000.0,2024-07-01 20:01:00,-88.0176892,41.9524058,2024-07-01 16:00:00,59.55618844730345,14460.0,0.004118685231487099,70.40813158755293,17.574962349299902,Resting
38055.0,41.8515683,-88.159975,210.35,32,Coyote - Cantigny 38055 (M),1435860000000.0,2015-07-02 17:00:29,-88.0170122,41.952585,2024-07-01 20:01:00,,-284007631.0,-5.749251393657625e-05,226.53593346949978,156.12780188194685,nan
38057.0,41.8573128,-88.1199711,191.99,14,Coyote - Danada 38057,1435820000000.0,2015-07-02 06:03:04,-88.159975,41.8515683,2015-07-02 17:00:29,3382.6165194958508,-39445.0,-0.08575526732148182,79.0744555332733,147.4614779362265,Traveling
38055.0,41.8556553,-88.1715453,211.66,13,Coyote - Cantigny 38055 (M),1435820000000.0,2015-07-02 08:00:07,-88.1199711,41.8573128,2015-07-02 06:03:04,4286.504738133338,7023.0,0.6103523762114962,267.5464850904352,171.52797044283807,Traveling
38057.0,41.8499775,-88.1280761,188.81,30,Coyote - Danada 38057,1435870000000.0,2015-07-02 21:00:30,-88.1715453,41.8556553,2015-07-02 08:00:07,3664.416741119351,46823.0,0.0782610413924642,99.93158771556519,167.61489737487005,Traveling
38057.0,41.8499719,-88.1280172,192.5,28,Coyote - Danada 38057,1435880000000.0,2015-07-02 23:00:23,-88.1280761,41.8499775,2015-07-02 21:00:30,4.930743868631968,7193.0,0.0006854919878537423,97.27373688442037,2.6578508311448132,Resting
151327.0,41.9559758,-88.0884214,223.34,22,Coyote - Bloomingdale 151327,1688270000000.0,2023-07-02 04:00:34,-88.1280172,41.8499719,2015-07-02 23:00:23,,252392411.0,4.843180080462489e-05,15.523290082521946,81.75044680189842,nan
151325.0,41.94666,-88.3501286,219.7,32,Coyote - Thornwood 151325 (M),1688310000000.0,2023-07-02 16:00:58,-88.0884214,41.9559758,2023-07-02 04:00:34,,43224.0,0.5025867018157576,267.3472290931271,108.17606098939484,nan
151327.0,41.9580211,-88.0902178,220.44,29,Coyote - Bloomingdale 151327,1688300000000.0,2023-07-02 12:00:33,-88.3501286,41.94666,2023-07-02 16:00:58,,-14425.0,-1.496483570822172,86.54940086862256,179.20217177549546,nan
151325.0,41.9466125,-88.3502719,209.11,24,Coyote - Thornwood 151325 (M),1688300000000.0,2023-07-02 12:00:36,-88.0902178,41.9580211,2023-07-02 12:00:33,,3.0,,266.71102966442623,179.83837120419633,nan
151324.0,41.9525858,-88.0169889,191.96,28,Coyote - East Branch 151324,1719940000000.0,2024-07-02 16:01:00,-88.3502719,41.9466125,2023-07-02 12:00:36,,31636824.0,0.0008737436827121744,88.50815162607782,178.20287803834842,nan
38057.0,41.8513411,-88.1441581,193.58,33,Coyote - Danada 38057,1435940000000.0,2015-07-03 17:00:47,-88.0169889,41.9525858,2024-07-02 16:01:00,,-283993213.0,-5.430068327328562e-05,223.11455373057993,134.6064021045021,nan
38057.0,41.8452458,-88.1242644,194.06,20,Coyote - Danada 38057,1435900000000.0,2015-07-03 06:03:00,-88.1441581,41.8513411,2015-07-03 17:00:47,1785.4495052084,-39467.0,-0.045239047944064664,112.35141226111162,110.76314146946831,Traveling
38056.0,41.8581375,-88.1723544,212.64,17,Coyote - Cantigny 38056 (F),1435910000000.0,2015-07-03 08:00:13,-88.1242644,41.8452458,2015-07-03 06:03:00,4242.474547242306,7033.0,0.6032240220734119,289.80944826472705,177.45803600361543,Traveling
38056.0,41.8585856,-88.1673994,205.04,28,Coyote - Cantigny 38056 (F),1435960000000.0,2015-07-03 21:00:47,-88.1723544,41.8581375,2015-07-03 08:00:13,414.4340569693333,46834.0,0.008848999807177122,83.07532938647772,153.26588112175068,Foraging
38055.0,41.8350539,-88.1570772,173.67,14,Coyote - Cantigny 38055 (M),1435920000000.0,2015-07-03 10:03:03,-88.1673994,41.8585856,2015-07-03 21:00:47,2750.6663475181613,-39464.0,-0.06970064736261304,161.90099479718765,78.82566541070993,Traveling
38056.0,41.8585939,-88.1673764,209.99,31,Coyote - Cantigny 38056 (F),1435960000000.0,2015-07-03 23:00:27,-88.1570772,41.8350539,2015-07-03 10:03:03,2750.947810219916,46644.0,0.05897752787539482,341.9515290059609,179.94946579122677,Traveling
151324.0,41.9291133,-88.0682208,217.94,34,Coyote - East Branch 151324,1688400000000.0,2023-07-03 16:00:34,-88.1673764,41.8585939,2015-07-03 23:00:27,,252435607.0,4.500394562450299e-05,46.27288434785769,64.32135534189683,nan
151325.0,41.9465406,-88.3509975,209.02,38,Coyote - Thornwood 151325 (M),1688410000000.0,2023-07-03 20:00:33,-88.0682208,41.9291133,2023-07-03 16:00:34,,14399.0,1.6341966494315885,274.83058596711027,131.44229838074742,nan
151326.0,41.9672519,-88.324715,-0.03,32,Coyote - Thornwood 151326 (F),1688410000000.0,2023-07-03 20:01:11,-88.3509975,41.9465406,2023-07-03 20:00:33,3168.612788681942,38.0,,43.3316091427012,128.50102317559094,Traveling
151326.0,41.9688181,-88.3268403,207.35,19,Coyote - Thornwood 151326 (F),1688390000000.0,2023-07-03 12:00:58,-88.324715,41.9672519,2023-07-03 20:01:11,247.58622094481106,-28813.0,-0.008592865058994589,314.74579413463965,88.58581500806156,Foraging
151324.0,41.9474214,-88.0255364,-0.05,34,Coyote - East Branch 151324,1720040000000.0,2024-07-03 20:01:00,-88.3268403,41.9688181,2023-07-03 12:00:58,,31651202.0,0.0007927789512364931,95.35421142333138,140.60841728869173,nan
38056.0,41.8464883,-88.1705744,200.34,32,Coyote - Cantigny 38056 (F),1436030000000.0,2015-07-04 17:00:29,-88.0255364,41.9474214,2024-07-03 20:01:00,,-284007631.0,-5.791466314379568e-05,226.97470872094001,131.62049729760864,nan
38056.0,41.856725,-88.1501,197.42,14,Coyote - Cantigny 38056 (F),1436000000000.0,2015-07-04 08:00:18,-88.1705744,41.8464883,2015-07-04 17:00:29,2045.3907926537554,-32411.0,-0.06310791992390717,56.12284945589102,170.851859265049,Traveling
38057.0,41.8272011,-88.1232986,196.03,38,Coyote - Danada 38057,1436040000000.0,2015-07-04 21:00:29,-88.1501,41.856725,2015-07-04 08:00:18,3963.3834382382192,46811.0,0.08466777975771121,145.92097270873785,89.79812325284684,Traveling
38057.0,41.8406831,-88.1262489,221.87,20,Coyote - Danada 38057,1436000000000.0,2015-07-04 10:02:19,-88.1232986,41.8272011,2015-07-04 21:00:29,1517.3677952146536,-39490.0,-0.03842410218320217,350.7405125315675,155.18046017717035,Traveling
38057.0,41.8275394,-88.1237817,193.0,32,Coyote - Danada 38057,1436050000000.0,2015-07-04 23:00:30,-88.1262489,41.8406831,2015-07-04 10:02:19,1474.186298384035,46691.0,0.03157324320284498,172.03751481384916,178.70299771771835,Traveling
151324.0,41.9340119,-88.0742592,209.26,30,Coyote - East Branch 151324,1688490000000.0,2023-07-04 16:00:33,-88.1237817,41.8275394,2015-07-04 23:00:30,,252435603.0,4.959699735917162e-05,19.084364558780734,152.9531502550684,nan
151327.0,41.9464903,-88.0878922,209.25,33,Coyote - Bloomingdale 151327,1688490000000.0,2023-07-04 16:00:35,-88.0742592,41.9340119,2023-07-04 16:00:33,1788.6222334360327,2.0,,320.9048871503658,58.179477408414925,Traveling
151326.0,41.9320317,-88.3389286,135.4,33,Coyote - Thornwood 151326 (F),1688490000000.0,2023-07-04 16:01:09,-88.0878922,41.9464903,2023-07-04 16:00:35,,34.0,,265.6563921786502,55.248494971715616,nan
151326.0,41.9323339,-88.3390797,189.29,32,Coyote - Thornwood 151326 (F),1688500000000.0,2023-07-04 20:00:36,-88.3389286,41.9320317,2023-07-04 16:01:09,35.8291049046433,14367.0,0.0024938473518927614,339.5964522447931,73.9400600661429,Resting
151326.0,41.9321772,-88.3405069,189.21,22,Coyote - Thornwood 151326 (F),1688470000000.0,2023-07-04 12:01:09,-88.3390797,41.9323339,2023-07-04 20:00:36,119.64270194971576,-28767.0,-0.004159026035030269,261.6049561975185,77.99149604727461,Foraging
151324.0,41.9517039,-88.0169931,0.28,25,Coyote - East Branch 151324,1720070000000.0,2024-07-04 04:01:00,-88.3405069,41.9321772,2023-07-04 12:01:09,,31593591.0,0.000851920483207327,85.25274286227457,176.35221333524393,nan
38055.0,41.8493664,-88.1722867,197.15,32,Coyote - Cantigny 38055 (M),1436120000000.0,2015-07-05 17:00:29,-88.0169931,41.9517039,2024-07-04 04:01:00,,-283950031.0,-6.051437941406968e-05,228.53081338732187,143.2780705250473,nan
38055.0,41.8510747,-88.1514331,202.63,16,Coyote - Cantigny 38055 (M),1436080000000.0,2015-07-05 08:00:29,-88.1722867,41.8493664,2015-07-05 17:00:29,1742.1457809618764,-32400.0,-0.053769931511169024,83.71721586970293,144.81359751761894,Traveling
38057.0,41.8271564,-88.1233475,194.08,31,Coyote - Danada 38057,1436130000000.0,2015-07-05 21:00:29,-88.1514331,41.8510747,2015-07-05 08:00:29,3535.4445136220565,46800.0,0.07554368618850549,138.81034690262103,55.09313103291811,Traveling
38055.0,41.8499125,-88.1731994,199.88,29,Coyote - Cantigny 38055 (M),1436140000000.0,2015-07-05 23:00:16,-88.1233475,41.8271564,2015-07-05 21:00:29,4851.155558914341,7187.0,0.6749903379594185,301.5121855496742,162.70183864705317,Traveling
151326.0,41.9323717,-88.3390508,175.65,24,Coyote - Thornwood 151326 (F),1688530000000.0,2023-07-05 04:00:33,-88.1731994,41.8499125,2015-07-05 23:00:16,,252392417.0,6.550517335252384e-05,303.7939181814166,2.2817326317423863,nan
151327.0,41.9559631,-88.0881872,205.46,30,Coyote - Bloomingdale 151327,1688570000000.0,2023-07-05 16:00:44,-88.3390508,41.9323717,2023-07-05 04:00:33,,43211.0,0.48521849084217267,82.71030391719661,138.91638573578,nan
151324.0,41.9341217,-88.0810692,-0.32,31,Coyote - East Branch 151324,1688570000000.0,2023-07-05 16:01:06,-88.0881872,41.9559631,2023-07-05 16:00:44,2496.7429823391353,22.0,,166.37214721474803,83.66184329755141,Traveling
151324.0,41.9340092,-88.0741658,220.08,32,Coyote - East Branch 151324,1688590000000.0,2023-07-05 20:00:34,-88.0810692,41.9341217,2023-07-05 16:01:06,572.6783446690603,14368.0,0.03985790260781322,91.2526239560679,75.11952325868013,Foraging
151324.0,41.9324408,-88.0753183,204.52,27,Coyote - East Branch 151324,1688560000000.0,2023-07-05 12:01:00,-88.0741658,41.9340092,2023-07-05 20:00:34,198.70589107227997,-28774.0,-0.006905744459313268,208.66379621831038,117.41117226224249,Foraging
151324.0,41.9477203,-88.0312031,209.84,31,Coyote - East Branch 151324,1720200000000.0,2024-07-05 16:00:00,-88.0753183,41.9324408,2023-07-05 12:01:00,4032.8852379568543,31636740.0,0.00012747474101177473,65.01726229519747,143.6465339231129,Traveling
151324.0,41.9478586,-88.0312256,218.18,33,Coyote - East Branch 151324,1720210000000.0,2024-07-05 20:01:00,-88.0312031,41.9477203,2024-07-05 16:00:00,15.474174883580812,14460.0,0.0010701365756279953,353.1006886198876,71.9165736753099,Resting
38055.0,41.8502325,-88.1731672,203.64,30,Coyote - Cantigny 38055 (M),1436200000000.0,2015-07-06 17:00:22,-88.0312256,41.9478586,2024-07-05 20:01:00,,-284007638.0,-5.6371104261653055e-05,227.30796650789566,125.79272211199194,nan
38056.0,41.8335144,-88.1645114,196.76,19,Coyote - Cantigny 38056 (F),1436170000000.0,2015-07-06 08:00:10,-88.1731672,41.8502325,2015-07-06 17:00:22,1991.1929085627855,-32412.0,-0.061433817986017075,158.9045853740364,68.40338113385926,Traveling
38057.0,41.8570597,-88.1351964,191.91,29,Coyote - Danada 38057,1436220000000.0,2015-07-06 21:00:47,-88.1645114,41.8335144,2015-07-06 08:00:10,3573.048474691129,46837.0,0.07628687735532012,42.836029002047425,116.06855637198898,Traveling
38056.0,41.8509056,-88.1769772,196.62,25,Coyote - Cantigny 38056 (F),1436220000000.0,2015-07-06 21:02:32,-88.1351964,41.8570597,2015-07-06 21:00:47,3536.166151541561,105.0,,258.8279211611797,144.00810784086775,Traveling
38055.0,41.8496547,-88.1720533,168.9,30,Coyote - Cantigny 38055 (M),1436220000000.0,2015-07-06 23:00:07,-88.1769772,41.8509056,2015-07-06 21:02:32,431.86343195571266,7055.0,0.061213810340994,108.83040913308209,149.99751202809762,Foraging
151325.0,41.9528772,-88.3515322,202.34,23,Coyote - Thornwood 151325 (M),1688620000000.0,2023-07-06 04:00:51,-88.1720533,41.8496547,2015-07-06 23:00:07,,252392444.0,7.446680467283512e-05,307.7534180318342,161.07699110124787,nan
151324.0,41.9365769,-88.0678208,198.86,28,Coyote - East Branch 151324,1688660000000.0,2023-07-06 16:00:57,-88.3515322,41.9528772,2023-07-06 04:00:51,,43206.0,0.5461183359999763,94.32219468832818,146.56877665649398,nan
151324.0,41.9366186,-88.0678217,205.69,30,Coyote - East Branch 151324,1688670000000.0,2023-07-06 20:00:36,-88.0678208,41.9365769,2023-07-06 16:00:57,4.632305961132585,14379.0,0.0003221577273198821,359.0801916997134,95.24200298861479,Resting
151327.0,41.9578703,-88.0966856,-0.26,28,Coyote - Bloomingdale 151327,1688640000000.0,2023-07-06 12:01:09,-88.0678217,41.9366186,2023-07-06 20:00:36,3361.556231937146,-28767.0,-0.11685459839180819,314.71977058216163,44.360421117551766,Traveling
151326.0,41.9361525,-88.3453728,-0.03,23,Coyote - Thornwood 151326 (F),1688640000000.0,2023-07-06 12:01:10,-88.0966856,41.9578703,2023-07-06 12:01:09,,1.0,,263.3863433129246,51.333427269237006,nan
151324.0,41.9488633,-88.0298253,198.73,27,Coyote - East Branch 151324,1720220000000.0,2024-07-06 00:00:00,-88.3453728,41.9361525,2023-07-06 12:01:10,,31579130.0,0.0008298174867667549,86.79469970072684,176.5916436121978,nan
151324.0,41.9514431,-88.0261242,-0.39,24,Coyote - East Branch 151324,1720270000000.0,2024-07-06 12:01:00,-88.0298253,41.9488633,2024-07-06 00:00:00,419.85934446815446,43260.0,0.009705486464820954,46.85489245704962,39.939807243677215,Foraging
38056.0,41.8552153,-88.1714108,203.28,24,Coyote - Cantigny 38056 (F),1436230000000.0,2015-07-07 02:02:05,-88.0261242,41.9514431,2024-07-06 12:01:00,,-284032735.0,-5.672262545313348e-05,228.38254013337635,178.47235232367328,nan
38056.0,41.85178,-88.1584481,200.6,27,Coyote - Cantigny 38056 (F),1436290000000.0,2015-07-07 17:00:29,-88.1714108,41.8552153,2015-07-07 02:02:05,1142.0545567332963,53904.0,0.021186823922775606,109.58092126297983,118.80161887039652,Foraging
38055.0,41.8438578,-88.1738614,184.85,22,Coyote - Cantigny 38055 (M),1436260000000.0,2015-07-07 08:00:11,-88.1584481,41.85178,2015-07-07 17:00:29,1553.3089020592715,-32418.0,-0.04791501332775839,235.39997408252515,125.81905281954532,Traveling
38055.0,41.8500583,-88.1716889,198.27,31,Coyote - Cantigny 38055 (M),1436300000000.0,2015-07-07 21:00:48,-88.1738614,41.8438578,2015-07-07 08:00:11,711.9330994130747,46837.0,0.015200228439333748,14.627395342216897,139.22742125969174,Foraging
38055.0,41.8501222,-88.1717589,196.33,32,Coyote - Cantigny 38055 (M),1436310000000.0,2015-07-07 23:00:11,-88.1716889,41.8500583,2015-07-07 21:00:48,9.174186744918405,7163.0,0.0012807743605917081,320.78551880082955,53.841876541387364,Resting
151324.0,41.9322356,-88.071355,202.95,22,Coyote - East Branch 151324,1688700000000.0,2023-07-07 04:00:33,-88.1717589,41.8501222,2015-07-07 23:00:11,,252392422.0,4.8946745526744826e-05,42.27590042193431,81.49038162110475,nan
151325.0,41.9464836,-88.3497683,208.61,30,Coyote - Thornwood 151325 (M),1688750000000.0,2023-07-07 16:00:33,-88.071355,41.9322356,2023-07-07 04:00:33,,43200.0,0.5357130460165688,274.02867489400467,128.24722552792963,nan
151327.0,41.9465586,-88.0878411,206.82,30,Coyote - Bloomingdale 151327,1688750000000.0,2023-07-07 16:00:35,-88.3497683,41.9464836,2023-07-07 16:00:33,,2.0,,89.89040112957258,175.86172623556791,nan
151324.0,41.9332756,-88.0751739,209.02,33,Coyote - East Branch 151324,1688760000000.0,2023-07-07 20:00:35,-88.0878411,41.9465586,2023-07-07 16:00:35,1811.1362887868224,14400.0,0.12577335338797377,144.6453490525714,54.75494792299881,Traveling
151325.0,41.9457486,-88.3484667,46.61,30,Coyote - Thornwood 151325 (M),1688760000000.0,2023-07-07 20:01:10,-88.0751739,41.9332756,2023-07-07 20:00:35,,35.0,,273.6023576696582,128.9570086170868,nan
151324.0,41.9526011,-88.0347414,0.12,29,Coyote - East Branch 151324,1720380000000.0,2024-07-07 20:01:00,-88.3484667,41.9457486,2023-07-07 20:01:10,,31622390.0,0.0008229666178938856,88.21294720579048,174.6105895361323,nan
38056.0,41.8587094,-88.1683714,203.16,27,Coyote - Cantigny 38056 (F),1436370000000.0,2015-07-08 17:00:29,-88.0347414,41.9526011,2024-07-07 20:01:00,,-284007631.0,-5.3595404963833555e-05,226.6923801629973,138.47943295720682,nan
38057.0,41.8566622,-88.1323092,250.17,14,Coyote - Danada 38057,1436340000000.0,2015-07-08 06:03:06,-88.1683714,41.8587094,2015-07-08 17:00:29,3003.0495808893475,-39443.0,-0.07613643944145596,94.34659273612951,132.3457874268678,Traveling
38055.0,41.8465053,-88.1708867,198.24,14,Coyote - Cantigny 38055 (M),1436340000000.0,2015-07-08 08:00:30,-88.1323092,41.8566622,2015-07-08 06:03:06,3396.421280007292,7044.0,0.48217224304476036,250.54627893700354,156.19968620087403,Traveling
38056.0,41.8586903,-88.1682525,207.04,30,Coyote - Cantigny 38056 (F),1436390000000.0,2015-07-08 21:00:29,-88.1708867,41.8465053,2015-07-08 08:00:30,1370.9572349120044,46799.0,0.029294583963589062,9.146791538088184,118.60051260108466,Foraging
38057.0,41.848215,-88.1058292,193.06,31,Coyote - Danada 38057,1436400000000.0,2015-07-08 23:00:31,-88.1682525,41.8586903,2015-07-08 21:00:29,5312.638691064571,7202.0,0.7376615788759471,102.6755624455423,93.52877090745412,Traveling
151324.0,41.9333364,-88.0723389,214.96,25,Coyote - East Branch 151324,1688830000000.0,2023-07-08 16:00:33,-88.1058292,41.848215,2015-07-08 23:00:31,9854.615994446249,252435602.0,3.903813850490966e-05,16.31335958886098,86.36220285668132,Traveling
151324.0,41.9334139,-88.0751922,203.91,28,Coyote - East Branch 151324,1688850000000.0,2023-07-08 20:00:33,-88.0723389,41.9333364,2023-07-08 16:00:33,236.801020902275,14400.0,0.016444515340435766,272.09196473209386,104.22139485676712,Foraging
151325.0,41.9589081,-88.3441267,209.57,27,Coyote - Thornwood 151325 (M),1688820000000.0,2023-07-08 12:01:03,-88.0751922,41.9334139,2023-07-08 20:00:33,,-28770.0,-0.7813436656417043,277.3532979463014,5.261333214207525,nan
151327.0,41.9587217,-88.0894806,205.68,21,Coyote - Bloomingdale 151327,1688820000000.0,2023-07-08 12:01:06,-88.3441267,41.9589081,2023-07-08 12:01:03,,3.0,,89.9712718466242,172.61797390032282,nan
151324.0,41.9341981,-88.0394719,9.69,26,Coyote - East Branch 151324,1720410000000.0,2024-07-08 04:01:00,-88.0894806,41.9587217,2023-07-08 12:01:06,4961.345959541612,31593594.0,0.00015703645364125435,123.38118333296995,33.40991148634575,Traveling
38055.0,41.8434472,-88.1641092,204.3,16,Coyote - Cantigny 38055 (M),1436410000000.0,2015-07-09 02:03:07,-88.0394719,41.9341981,2024-07-08 04:01:00,,-284003873.0,-5.0855626833379826e-05,225.6766651480521,102.29548181508216,nan
38057.0,41.8516189,-88.1439456,195.12,25,Coyote - Danada 38057,1436460000000.0,2015-07-09 17:00:29,-88.1641092,41.8434472,2015-07-09 02:03:07,1904.710257114082,53842.0,0.035375919488764944,61.44519027520221,164.2314748728499,Traveling
38056.0,41.8469386,-88.1695867,202.97,25,Coyote - Cantigny 38056 (F),1436460000000.0,2015-07-09 17:02:08,-88.1439456,41.8516189,2015-07-09 17:00:29,2191.926036993788,99.0,,256.2400712227776,165.2051190524246,Traveling
38057.0,41.8465172,-88.1240822,192.25,16,Coyote - Danada 38057,1436420000000.0,2015-07-09 06:01:53,-88.1695867,41.8469386,2015-07-09 17:02:08,3779.405921823514,-39615.0,-0.09540340582666954,90.69705669688321,165.5430145258944,Traveling
38055.0,41.8459439,-88.1767789,189.93,17,Coyote - Cantigny 38055 (M),1436430000000.0,2015-07-09 08:00:24,-88.1240822,41.8465172,2015-07-09 06:01:53,4376.92023442172,7111.0,0.6155140253722008,269.18087713564904,178.48382043876583,Traveling
38055.0,41.8389253,-88.1586592,197.1,31,Coyote - Cantigny 38055 (M),1436480000000.0,2015-07-09 21:00:29,-88.1767789,41.8459439,2015-07-09 08:00:24,1694.8511066097115,46805.0,0.03621089854950778,117.46570294393308,151.71517419171596,Traveling
38057.0,41.8583039,-88.1475992,123.08,16,Coyote - Danada 38057,1436440000000.0,2015-07-09 10:03:03,-88.1586592,41.8389253,2015-07-09 21:00:29,2340.173474824109,-39446.0,-0.05932600199827888,23.028818680547495,94.4368842633856,Traveling
38057.0,41.8514878,-88.136335,194.87,30,Coyote - Danada 38057,1436480000000.0,2015-07-09 23:00:29,-88.1475992,41.8583039,2015-07-09 10:03:03,1203.3529242333739,46646.0,0.025797558723864293,129.08693462825954,106.05811594771205,Foraging
151324.0,41.9400592,-88.0827783,217.26,33,Coyote - East Branch 151324,1688920000000.0,2023-07-09 16:00:35,-88.136335,41.8514878,2015-07-09 23:00:29,,252435606.0,4.276377334337878e-05,24.214374087223636,104.87256054103591,nan
151324.0,41.9514744,-88.0686733,196.19,20,Coyote - East Branch 151324,1688890000000.0,2023-07-09 08:00:34,-88.0827783,41.9400592,2023-07-09 16:00:35,1724.9835889904082,-28801.0,-0.05989318388217104,42.57943258141539,18.365058494191754,Traveling
151325.0,41.95659,-88.3583628,202.79,31,Coyote - Thornwood 151325 (M),1688930000000.0,2023-07-09 20:00:35,-88.0686733,41.9514744,2023-07-09 08:00:34,,43201.0,0.5561206960800241,271.4570783316592,131.1223542497562,nan
151326.0,41.9736428,-88.3581503,0.35,21,Coyote - Thornwood 151326 (F),1688900000000.0,2023-07-09 12:01:08,-88.3583628,41.95659,2023-07-09 20:00:35,1894.180851243143,-28767.0,-0.06584561654823733,0.5307948573167524,89.07371652565757,Traveling
151324.0,41.9540897,-88.0313769,0.18,32,Coyote - East Branch 151324,1720560000000.0,2024-07-09 20:00:00,-88.3581503,41.9736428,2023-07-09 12:01:08,,31651132.0,0.0008585993488076308,94.49157330725694,93.9607784499402,nan
38056.0,41.8497197,-88.1721672,193.79,25,Coyote - Cantigny 38056 (F),1436490000000.0,2015-07-10 02:02:00,-88.0313769,41.9540897,2024-07-09 20:00:00,,-284061480.0,-5.793826513355828e-05,225.16173404509456,130.67016073783762,nan
38055.0,41.8473625,-88.1709117,202.84,21,Coyote - Cantigny 38055 (M),1436490000000.0,2015-07-10 02:03:00,-88.1721672,41.8497197,2015-07-10 02:02:00,281.8126710190896,60.0,4.69687785031816,158.3585272890612,66.80320675603338,Foraging
38055.0,41.8516906,-88.1597061,208.69,31,Coyote - Cantigny 38055 (M),1436550000000.0,2015-07-10 17:00:29,-88.1709117,41.8473625,2015-07-10 02:03:00,1047.4100557427535,53849.0,0.019450872917654058,62.58867709839018,95.76985019067101,Foraging
38055.0,41.8520033,-88.1695003,195.4,20,Coyote - Cantigny 38055 (M),1436520000000.0,2015-07-10 08:00:30,-88.1597061,41.8516906,2015-07-10 17:00:29,814.0776825566098,-32399.0,-0.025126629913164288,272.4576022951629,150.13107480322725,Foraging
38056.0,41.8517739,-88.1591119,204.34,32,Coyote - Cantigny 38056 (F),1436560000000.0,2015-07-10 21:00:29,-88.1695003,41.8520033,2015-07-10 08:00:30,863.0560325331496,46799.0,0.018441762271269677,91.69461582307197,179.23701352790903,Foraging
38056.0,41.8517764,-88.1591372,208.53,30,Coyote - Cantigny 38056 (F),1436570000000.0,2015-07-10 23:00:30,-88.1591119,41.8517739,2015-07-10 21:00:29,2.119251797108026,7201.0,0.0002942996524243891,277.5566922522778,174.13792357079416,Resting
